"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_verified_type","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name","view_count"
"1623638579569123328","2023-02-09T11:02:57.000Z","2225","I hate people who use big words just to make themselves look perspicacious.",,,,,,,,,,,,"1623638579569123328",,,,,,,,,"254","121","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/TheSGTJoker/status/1623638579569123328",,,,,,,"none",,,"none",,"false","2018-06-04T15:39:49.000Z","false","Mud Marine, Jeeper, Harley rider, Grandpa, Business Owner. I don’t argue with people John Brown would have shot. #VetsAgainstGOP #VetsForBiden #DemVoice1","false","false",,"0","197386",,,"35963",,"6907","false","true","1003662615661436900","1003662615661436929","false","false",,"99","North Carolina, USA","3974",,"Sgt Joker","35963",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1003662615661436929/1611169664",,"http://pbs.twimg.com/profile_images/1346151579490115587/uAqJpr6e_normal.jpg","https://pbs.twimg.com/profile_images/1346151579490115587/uAqJpr6e_normal.jpg","000000","000000","000000","false","false","false","TheSGTJoker","38184",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40505"
"1623221162301095936","2023-02-08T07:24:17.000Z","6207","i’m full of unsaid words and i hate it",,,,,,,,,,,,"1623221162301095936",,,,,,,,,"9","2827","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/anxietymsgs/status/1623221162301095936",,,,,,,"promotable_user",,,"none",,"false","2021-03-30T12:30:14.000Z","false","💌","false","false",,"0","4528",,,"252917",,"12674","false","false","1376874367506817000","1376874367506817034","false","false",,"357","🌐","251",,"Anxiety","252917",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1376874367506817034/1668821020",,"http://pbs.twimg.com/profile_images/1610640332735270914/5bMFIEuh_normal.jpg","https://pbs.twimg.com/profile_images/1610640332735270914/5bMFIEuh_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","anxietymsgs","7161",,"none","https://t.co/u3qtmwoOjY",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292895"
"1623107281859579904","2023-02-07T23:51:46.000Z","375","i didn't hate maruki up until he said these words to akechi https://t.co/62FYoNIC2A",,,,,,,,,,,,"1623107281859579904","https://pbs.twimg.com/media/FoZvX-xX0AAonXQ.jpg","photo","https://pbs.twimg.com/media/FoZvV0AXgAA4rLM.jpg","photo",,,,,"5","33","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/akechigoroboy/status/1623107281859579904",,,,,,,"none",,,"none",,"false","2019-09-11T16:52:35.000Z","false","it may be possible that i love goro akechi more than anyone else. 
it's Xie Lian
-body in abyss, heart in paradise 
 24/ gay/ he/him
日本語ok
Japan16 to US","false","false",,"0","7572",,,"2228",,"423","false","true","1171828861232959500","1171828861232959488","false","false",,"6","","953",,"xianle","2228",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1171828861232959488/1673771583",,"http://pbs.twimg.com/profile_images/1619794153063305216/gO28RHbV_normal.jpg","https://pbs.twimg.com/profile_images/1619794153063305216/gO28RHbV_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","akechigoroboy","5443",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9155"
"1622597916027412481","2023-02-06T14:07:44.000Z","1800","“i think i will hate it even more if my fans would lose their own life just to root us on” — jihoon

i feel like this are the words i need to hear or some of the fans need to hear bcs sometimes we often forget that we have a life outside this fandom, that we are too focus here -",,,,,,,,,,,,"1622597916027412481",,,,,,,,,"2","628","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/bleszmeachuu/status/1622597916027412481",,,,,,,"none",,,"none",,"false","2016-01-21T17:33:05.000Z","false","⌜ warning: i tweet about #지훈 and #최현석 a lot ⊹ ۫ ⌟ — works @sukhooniverse_ ; @lisajunebaby","false","false",,"0","59788",,,"3197",,"587","true","false","4794214015","4794214015","false","false",,"13"," ۫ ⊹ treasure &  리더즈 🪐 ִ ۫  ","8062",,"nics is seeing treasure","3197",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/4794214015/1662015603",,"http://pbs.twimg.com/profile_images/1565383731321667585/IYJiXouZ_normal.jpg","https://pbs.twimg.com/profile_images/1565383731321667585/IYJiXouZ_normal.jpg","000000","000000","000000","false","false","false","bleszmeachuu","41032",,"none","https://t.co/xmKQnPHBBW",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30608"
"1622485956786782208","2023-02-06T06:42:51.000Z","190","white people think politics are about intellectualism and smarts rather than people literally being system impacted and needing to strategize for survival or otherwise being exploited and k!lled by these structures. idc that you hate big words; we tryna get free, lmao.",,,,,,,,,,,,"1622485956786782208",,,,,,,,,"2","41","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/autieshawtie/status/1622485956786782208",,,,,,,"promotable_user",,,"none",,"false","2019-05-12T22:28:37.000Z","false","lvl 22, gender abundant, autizzy, #pwME, multi-hyphenate storyteller | twitch: LegendOfLala (@disabledccc)","false","false",,"0","86309",,,"1581",,"860","false","true","1127702143283208200","1127702143283208194","false","false",,"9","bos | mixed | she/he/they, tme","419",,"Lala Novali ∞","1581",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1127702143283208194/1672029533",,"http://pbs.twimg.com/profile_images/1622423465222459394/O5kAz4Uw_normal.jpg","https://pbs.twimg.com/profile_images/1622423465222459394/O5kAz4Uw_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","autieshawtie","27396",,"none","https://t.co/hiFeKoKg43",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3159"
"1622294628874571778","2023-02-05T18:02:34.000Z","1038","In razorfists words ""DO NOT hate watch""",,,,,,,,,,,,"1622294628874571778",,,,,,,,,"84","97","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/Styx666Official/status/1622294628874571778",,,,,,,"promotable_user",,,"none",,"false","2016-12-11T05:02:35.000Z","false","Commander in the meme war (2016-present) 0% spike proteins.

Youtube: https://t.co/N9dyM1hjGD
Rumble: https://t.co/UXR91YDHDx
Bitchute: https://t.co/CzKwc6Zdo9

Wife: https://t.co/ODCtaPUXxa","false","false",,"0","3722",,,"120715",,"447","false","true","807812802761158700","807812802761158656","false","false",,"634","","11229",,"Styxhexenhammer666","120715",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/807812802761158656/1616433918",,"http://pbs.twimg.com/profile_images/1368862057177743362/LDNU644j_normal.jpg","https://pbs.twimg.com/profile_images/1368862057177743362/LDNU644j_normal.jpg","000000","000000","000000","false","false","false","Styx666Official","69161",,"none","https://t.co/b8KfJDh2OG",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48943"
"1624696609069236224","2023-02-12T09:07:11.000Z","172","Real Bharat Jodo Yatra!!

In 4 days 10,800 km travel for inauguration of development projects..

No hate speech only Development!! https://t.co/bPm0X5C40B",,,,,,,,,,,,"1624696609069236224","https://pbs.twimg.com/media/FowU8l5aYAAwWHF.jpg","photo","https://pbs.twimg.com/media/FowU8l9aMAA35X_.jpg","photo",,,,,"26","59","https://twitter.com/search?q=hate%20speech&src=typed_query","https://twitter.com/garg_trupti/status/1624696609069236224",,,,,,,"promotable_user",,,"none",,"false","2019-11-14T07:35:30.000Z","false","राम रामेति रामेति, रमे रामे मनोरमे । सहस्रनाम तत्तुल्यं, रामनाम वरानने ॥ 🙏🏻 हिंदू - ब्राह्मण by birth https://t.co/ebE8Gd4mEE","false","false",,"0","127474",,,"36496",,"1486","false","true","1194881467924410400","1194881467924410368","false","false",,"33","𓃬","4066",,"Trupti Garg ","36496",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1194881467924410368/1592470416",,"http://pbs.twimg.com/profile_images/1559585558753464320/kvlGuwrJ_normal.jpg","https://pbs.twimg.com/profile_images/1559585558753464320/kvlGuwrJ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","garg_trupti","54763",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5782"
"1624673472101089280","2023-02-12T07:35:15.000Z","29","Hate speech is unacceptable https://t.co/dgmgcl2tkl",,,,,,,,,,,,"1624673472101089280","https://pbs.twimg.com/ext_tw_video_thumb/1624644712681308161/pu/img/_AvA1Nvyee20Dko3.jpg","photo",,,,,,,"12","13","https://twitter.com/search?q=hate%20speech&src=typed_query","https://twitter.com/DrJuma_M/status/1624673472101089280",,,,,,,"promotable_user",,,"none",,"false","2014-12-08T06:35:54.000Z","false","Doctor•|Chess •|•|Forex•|•| Amigo del Cartel•","false","false",,"0","203762",,,"13575",,"8333","false","true","2910486957","2910486957","false","false",,"0","Nairobi•Norwich •Albuquerque•","9885",,"Heisenberg","13575",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2910486957/1634563387",,"http://pbs.twimg.com/profile_images/1396581771110764545/O0FCDdWn_normal.jpg","https://pbs.twimg.com/profile_images/1396581771110764545/O0FCDdWn_normal.jpg","000000","000000","000000","false","false","false","DrJuma_M","99602",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1743"
"1622276825408757763","2023-02-05T16:51:50.000Z","3434","LOL https://t.co/u9BjnqXY1G",,,,,,,,,,,,"1622276825408757763","https://pbs.twimg.com/media/FoN8LOPXEAEB96j.jpg","photo",,,,,,,"373","159","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/Nerdrotics/status/1622276825408757763",,,,,,,"promotable_user",,,"none",,"false","2008-10-06T21:35:06.000Z","false","YouTuber, sober ex-felon, LIBERTY lovin' collector of DVD's & Action Figures👉Home of #FridayNightTights👉Alt-Rohirrim👉gary@nerdrotic.com 👉https://t.co/W7zTNKikJM","false","true",,"0","39821",,,"124726",,"491","true","true","16620803","16620803","false","false",,"453","Texas","7924",,"Nerdrotic","124726",,"3B94D9","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif","true",,"https://pbs.twimg.com/profile_banners/16620803/1672085496",,"http://pbs.twimg.com/profile_images/1607469191811981312/gI888UfW_normal.jpg","https://pbs.twimg.com/profile_images/1607469191811981312/gI888UfW_normal.jpg","000000","252429","666666","true","false","false","Nerdrotics","24044",,"none","https://t.co/aDHRlH1T6L",,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242505"
"1624644760576184321","2023-02-12T05:41:10.000Z","12","This is hate speech!!..DCI should act promptly and accordingly. https://t.co/MxMQDVCfcW",,,,,,,,,,,,"1624644760576184321","https://pbs.twimg.com/ext_tw_video_thumb/1624644712681308161/pu/img/_AvA1Nvyee20Dko3.jpg","photo",,,,,,,"5","5","https://twitter.com/search?q=hate%20speech&src=typed_query","https://twitter.com/NKegocha/status/1624644760576184321",,,,,,,"none",,,"none",,"false","2022-07-21T18:54:06.000Z","false","Junior Advocate. Brand builder. Strategist. Adviser matters politics. C.E.O Kegocha Foundation.","false","false",,"0","16866",,,"1894",,"2164","false","false","1550191948010557400","1550191948010557440","false","false",,"0","","35",,"Tunda","1894",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1550191948010557440/1662615155",,"http://pbs.twimg.com/profile_images/1579932040555814915/LNc3xa2X_normal.jpg","https://pbs.twimg.com/profile_images/1579932040555814915/LNc3xa2X_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","NKegocha","304",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"816"
"1621755073180143619","2023-02-04T06:18:34.000Z","2092","I hate these n words! https://t.co/jV8lzf438b",,,,,,,,,,,,"1621755073180143619","https://pbs.twimg.com/media/FoGhpJwXEAIhOUN.jpg","photo",,,,,,,"25","31","https://twitter.com/search?q=hate%20words&src=typed_query","https://twitter.com/jupitersembrace/status/1621755073180143619",,,,,,,"none",,,"none",,"false","2021-07-27T15:39:09.000Z","false","he/they/she | 24","false","false",,"0","32985",,,"4664",,"783","false","true","1420046032738689000","1420046032738689030","false","false",,"12","Queens, NY","1472",,"morningstar ✭ is seeing Beyoncé","4664",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1420046032738689030/1655373242",,"http://pbs.twimg.com/profile_images/1610331702471151620/e2p0WOXn_normal.jpg","https://pbs.twimg.com/profile_images/1610331702471151620/e2p0WOXn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","jupitersembrace","31358",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59953"
